,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,35.18,8.08,37.04,140.46,91.99,77.83,18.93,13.79,8.88,28.48,21.06,21.38,74.61
Expenses,37.52,6.13,36.62,139.94,91.26,73.83,14.37,9.79,6.29,24.83,15.89,17.35,70.68
Operating Profit,-2.34,1.95,0.42,0.52,0.73,4.0,4.56,4.0,2.59,3.65,5.17,4.03,3.93
OPM %,-6.65,24.13,1.13,0.37,0.79,5.14,24.09,29.01,29.17,12.82,24.55,18.85,5.27
Other Income,3.59,0.02,0.01,0.0,-0.03,0.89,-2.39,-1.34,-3.8,-1.93,-4.3,-0.13,0.53
Interest,0.14,0.08,0.04,0.08,0.09,2.06,3.22,1.95,1.65,1.66,1.48,1.39,1.41
Depreciation,0.08,0.12,0.14,0.14,0.22,0.38,0.32,0.25,0.21,0.17,0.12,0.09,0.08
Profit before tax,1.03,1.77,0.25,0.3,0.39,2.45,-1.37,0.46,-3.07,-0.11,-0.73,2.42,2.97
Tax %,15.53,0.56,40.0,13.33,23.08,23.67,-5.84,36.96,-6.19,-509.09,-115.07,23.55,
Net Profit,0.86,1.76,0.14,0.26,0.3,1.87,-1.44,0.3,-3.26,-0.67,-1.56,1.85,2.10
EPS in Rs,1.26,2.58,0.21,0.38,0.44,2.74,-2.11,0.44,-4.78,-0.98,-2.29,2.71,3.09
