,Mar 2007,Mar 2008,Mar 2009,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,31.6,22.88,68.4,10.92,10.95,9.42,9.13,1.48,0.34,0.09,0.08,3.22,1.41
Expenses,29.08,20.32,63.32,3.36,3.43,3.61,3.94,4.27,8.22,3.37,3.34,3.11,3.19
Operating Profit,2.52,2.56,5.08,7.56,7.52,5.81,5.19,-2.79,-7.88,-3.28,-3.26,0.11,-1.78
OPM %,7.97,11.19,7.43,69.23,68.68,61.68,56.85,-188.51,-2317.65,-3644.44,-4075.0,3.42,-126.24
Other Income,0.09,0.07,0.02,0.01,0.01,0.0,-0.73,0.19,0.07,0.04,0.39,0.0,0.00
Interest,0.01,0.01,0.01,0.16,0.0,0.0,0.0,0.0,0.0,0.92,0.03,0.01,0.00
Depreciation,0.28,0.22,0.18,0.36,0.32,0.41,0.41,0.35,0.41,0.5,0.53,0.5,0.46
Profit before tax,2.32,2.4,4.91,7.05,7.21,5.4,4.05,-2.95,-8.22,-4.66,-3.43,-0.4,-2.24
Tax %,4.74,2.5,10.59,31.21,17.2,24.81,16.79,1.69,0.61,-1.07,0.0,-20.0,
Net Profit,2.21,2.34,4.39,4.84,5.97,4.06,3.38,-2.9,-8.16,-4.72,-3.43,-0.49,-2.09
EPS in Rs,5.57,5.9,11.06,12.2,15.05,10.23,8.52,-7.31,-20.57,-11.9,-8.64,-1.23,-5.26
