,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.29,0.29,0.37,0.5,0.53,0.39,0.47,0.46,0.45,0.17,0.32,0.33,0.35
Expenses,0.22,0.28,0.2,0.42,0.43,0.39,0.26,1.04,0.29,1.04,0.24,0.22,0.10
Operating Profit,0.07,0.01,0.17,0.08,0.1,-0.00,0.21,-0.58,0.16,-0.87,0.08,0.11,0.25
OPM %,24.14,3.45,45.95,16.0,18.87,-0.00,44.68,-126.09,35.56,-511.76,25.0,33.33,71.43
Other Income,0.03,0.12,-0.0,-0.0,-0.0,-0.00,-0.0,-0.0,0.06,-0.0,-0.0,-0.0,0.00
Interest,-0.0,-0.0,0.03,-0.0,-0.0,-0.00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00
Depreciation,0.02,0.01,0.01,0.01,0.01,-0.00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00
Profit before tax,0.08,0.12,0.13,0.07,0.09,-0.00,0.21,-0.58,0.22,-0.87,0.08,0.11,0.25
Tax %,12.5,25.0,30.77,28.57,66.67,,90.48,-5.17,-0.0,-0.0,12.5,9.09,
Net Profit,0.07,0.09,0.09,0.05,0.03,-0.01,0.02,-0.61,0.22,-0.88,0.08,0.1,0.20
EPS in Rs,0.15,0.19,0.19,0.11,0.06,-0.02,0.04,-1.28,0.46,-1.85,0.17,0.21,0.41
