,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,3659.0,3633.0,3670.0,4025.0,3760.0,3640.0,3806.0,4073.0,4135.0,4257.0,5011.0,5140.0,4369.0
Expenses,2845.0,2866.0,2821.0,3092.0,2860.0,2888.0,3088.0,3240.0,3319.0,3301.0,3755.0,3634.0,3223.0
Operating Profit,814.0,766.0,850.0,933.0,900.0,752.0,718.0,833.0,815.0,956.0,1256.0,1505.0,1146.0
OPM %,22.0,21.0,23.0,23.0,24.0,21.0,19.0,20.0,20.0,22.0,25.0,29.0,26.0
Other Income,-70.0,54.0,-125.0,54.0,2443.0,54.0,64.0,55.0,50.0,39.0,-566.0,21.0,53.0
Interest,45.0,27.0,23.0,27.0,30.0,31.0,38.0,34.0,35.0,33.0,28.0,18.0,9.0
Depreciation,175.0,176.0,175.0,183.0,177.0,177.0,185.0,181.0,182.0,182.0,179.0,180.0,184.0
Profit before tax,524.0,617.0,526.0,777.0,3135.0,598.0,558.0,673.0,648.0,780.0,484.0,1328.0,1006.0
Tax %,19.0,17.0,-39.0,18.0,4.0,18.0,20.0,18.0,21.0,25.0,28.0,16.0,22.0
Net Profit,435.0,528.0,735.0,642.0,3012.0,511.0,453.0,576.0,526.0,631.0,358.0,1134.0,803.0
EPS in Rs,4.62,5.15,6.63,5.74,29.33,4.89,3.88,5.06,5.16,6.15,2.93,10.74,7.91
