,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.05,0.03,0.22,0.29,0.27,0.28,0.19,0.00,0.14,0.14,0.11,0.00,0.0
Expenses,0.25,0.2,1.06,0.16,0.14,0.15,0.1,0.10,0.13,0.14,0.08,0.08,0.08
Operating Profit,-0.2,-0.17,-0.84,0.13,0.13,0.13,0.09,-0.10,0.01,0.00,0.03,-0.08,-0.08
OPM %,-400.0,-566.67,-381.82,44.83,48.15,46.43,47.37,,7.14,0.00,27.27,,
Other Income,0.08,0.1,0.91,0.03,0.0,0.0,0.0,0.00,0.00,0.00,0.0,0.14,0.21
Interest,0.08,0.06,0.05,0.07,0.02,0.0,0.0,0.01,0.01,0.00,0.0,0.00,0.0
Depreciation,0.06,0.06,0.02,0.01,0.0,0.0,0.0,0.00,0.00,0.00,0.0,0.00,0.0
Profit before tax,-0.26,-0.19,0.00,0.08,0.11,0.13,0.09,-0.11,0.00,0.00,0.03,0.06,0.13
Tax %,0.0,0.0,,0.0,0.0,0.0,-11.11,9.09,,,0.0,0.00,
Net Profit,-0.27,-0.19,0.00,0.09,0.11,0.13,0.1,-0.11,0.00,0.00,0.03,0.06,0.13
EPS in Rs,-0.9,-0.63,0.00,0.3,0.37,0.43,0.33,-0.37,0.00,0.00,0.06,0.12,0.26
