,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,16,16,16,16,16,16,16,16,16,16,16,16,16
Reserves,53,55,57,58,59,60,61,64,66,69,71,74,76
Borrowings,28,35,34,31,23,15,12,29,41,47,65,72,66
Other Liabilities,24,25,31,30,29,21,19,18,20,20,22,22,19
Total Liabilities,121,131,139,135,128,112,110,127,143,152,175,185,177
Fixed Assets,32,30,32,27,22,22,25,36,38,43,42,42,42
CWIP,1,4,4,6,9,13,11,10,13,10,9,7,7
Investments,9,16,23,20,12,0,0,0,0,1,1,1,1
Other Assets,79,81,80,83,85,77,72,80,91,100,123,136,128
Total Assets,121,131,139,135,128,112,110,127,143,152,175,185,177
