,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,8229.0,7865.0,7302.0,7613.0,7611.0,6377.0,7265.0,8103.0,3042.0,2404.0,3590.0,4553.0,5609
Expenses,7872.0,7524.0,7092.0,7313.0,7334.0,5905.0,6722.0,7783.0,3382.0,2369.0,3351.0,4216.0,5116
Operating Profit,358.0,342.0,210.0,300.0,277.0,472.0,542.0,320.0,-340.0,35.0,239.0,337.0,493
OPM %,4.0,4.0,3.0,4.0,4.0,7.0,7.0,4.0,-11.0,1.0,7.0,7.0,9
Other Income,91.0,95.0,138.0,71.0,50.0,23.0,113.0,-11.0,124.0,146.0,220.0,616.0,-505
Interest,153.0,303.0,380.0,318.0,419.0,440.0,404.0,488.0,278.0,200.0,173.0,205.0,220
Depreciation,29.0,38.0,34.0,30.0,66.0,77.0,83.0,87.0,68.0,68.0,67.0,79.0,90
Profit before tax,267.0,95.0,-66.0,23.0,-157.0,-22.0,169.0,-266.0,-562.0,-88.0,218.0,668.0,-322
Tax %,32.0,22.0,14.0,29.0,22.0,40.0,14.0,-3.0,-37.0,-44.0,22.0,19.0,
Net Profit,181.0,74.0,-57.0,14.0,-123.0,-13.0,146.0,-273.0,-773.0,-126.0,171.0,539.0,-257
EPS in Rs,130.31,15.29,-10.52,2.13,-27.4,-5.22,27.91,-68.57,-190.74,-37.35,31.01,113.33,-89.86
