,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.00,0.00,0.0,0.03,0.8,0.02,0.02,0.00,0.05,0.01,0.00,2.56,4.12
Expenses,0.10,0.18,0.08,0.09,0.86,0.12,0.08,0.09,0.11,0.1,0.11,2.69,4.66
Operating Profit,-0.10,-0.18,-0.08,-0.06,-0.06,-0.1,-0.06,-0.09,-0.06,-0.09,-0.11,-0.13,-0.54
OPM %,,,,-200.0,-7.5,-500.0,-300.0,,-120.0,-900.0,,-5.08,-13.11
Other Income,0.13,-0.32,0.1,0.1,8.02,0.0,0.0,0.00,0.0,0.0,0.01,0.18,0.59
Interest,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.00,0.05,0.05
Depreciation,0.06,0.06,0.02,0.02,0.0,0.0,0.0,0.00,0.0,0.0,0.00,0.00,0.00
Profit before tax,-0.03,-0.56,0.0,0.02,7.96,-0.1,-0.06,-0.09,-0.06,-0.09,-0.10,0.00,-0.00
Tax %,0.00,0.00,,0.0,40.83,0.0,0.0,0.00,0.0,0.0,0.00,,
Net Profit,-0.04,-0.56,0.01,0.02,4.71,-0.1,-0.06,-0.09,-0.06,-0.09,-0.10,0.00,-0.06
EPS in Rs,-0.01,-0.18,0.0,0.01,1.51,-0.03,-0.02,-0.03,-0.02,-0.03,-0.03,0.00,-0.02
