,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,976.0,809.0,1116.0,1226.0,1180.0,1257.0,1345.0,1407.0,1199.0,1188.0,1706.0,1899.0,1883
Expenses,934.0,732.0,987.0,1059.0,945.0,970.0,1142.0,1194.0,1004.0,925.0,1367.0,1654.0,1539
Operating Profit,43.0,77.0,129.0,168.0,235.0,288.0,203.0,212.0,195.0,263.0,339.0,246.0,344
OPM %,4.0,9.0,12.0,14.0,20.0,23.0,15.0,15.0,16.0,22.0,20.0,13.0,18
Other Income,27.0,7.0,12.0,2.0,3.0,13.0,17.0,25.0,23.0,43.0,46.0,56.0,53
Interest,21.0,22.0,17.0,15.0,12.0,10.0,9.0,7.0,8.0,7.0,13.0,28.0,33
Depreciation,26.0,24.0,34.0,31.0,52.0,52.0,37.0,38.0,43.0,44.0,46.0,49.0,56
Profit before tax,22.0,38.0,89.0,124.0,174.0,239.0,175.0,192.0,168.0,255.0,326.0,225.0,307
Tax %,2.0,37.0,35.0,33.0,35.0,35.0,34.0,31.0,18.0,25.0,25.0,26.0,
Net Profit,22.0,24.0,59.0,83.0,114.0,156.0,115.0,132.0,137.0,190.0,243.0,167.0,228
EPS in Rs,5.05,5.47,13.42,19.08,26.02,35.85,26.32,30.25,31.41,43.59,55.65,38.26,52.31
