,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13
Reserves,-8.05,-16.17,-21.93,-18.5,-19.97,0.53,0.81,-7.02,-8.57,-37.92,-39.25,-40.66,-12.76
Preference Capital,0.0,0.0,0.0,0.0,14.49,3.83,5.15,5.77,6.37,35.16,36.12,37.28,
Borrowings,36.54,41.23,42.62,43.88,30.46,20.24,8.37,8.08,7.57,7.31,5.8100000000000005,3.79,13.19
Other Liabilities,3.87,4.03,8.59,1.82,16.05,6.6,13.06,8.71,10.73,38.45,41.23,44.56,7.26
Total Liabilities,48.49,45.22,45.41,43.33,42.67,43.5,38.37,25.9,25.86,23.97,23.92,23.82,23.82
Fixed Assets,5.12,4.8,4.49,4.14,3.9,3.71,3.53,1.39,1.31,1.23,1.15,1.07,1.03
CWIP,35.83,35.83,35.83,35.83,35.83,35.83,30.8,21.7,21.7,21.7,21.7,21.7,21.7
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,7.54,4.59,5.09,3.36,2.94,3.96,4.04,2.81,2.85,1.04,1.07,1.05,1.09
Total Assets,48.49,45.22,45.41,43.33,42.67,43.5,38.37,25.9,25.86,23.97,23.92,23.82,23.82
