,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.15,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0
Expenses,3.03,3.75,1.23,1.02,1.18,1.32,1.30,1.22,0.87,0.47,0.47,0.52,0.4
Operating Profit,-2.88,-3.72,-1.23,-1.02,-1.18,-1.32,-1.30,-1.22,-0.87,-0.47,-0.47,-0.52,-0.4
OPM %,-1920.0,-12400.0,,,,,,,,,,,
Other Income,1.07,0.44,0.70,4.74,0.07,0.18,-3.20,-6.49,0.00,0.00,0.01,0.01,0.02
Interest,4.0,4.57,4.96,0.00,0.07,0.28,0.47,0.54,0.60,0.67,0.74,0.83,0.88
Depreciation,1.24,0.28,0.28,0.29,0.24,0.19,0.17,0.10,0.08,0.08,0.08,0.08,0.08
Profit before tax,-7.05,-8.13,-5.77,3.43,-1.42,-1.61,-5.14,-8.35,-1.55,-1.22,-1.28,-1.42,-1.34
Tax %,1.56,0.0,0.00,0.00,-4.23,-0.62,0.00,0.00,0.00,0.00,-4.69,0.00,
Net Profit,-6.94,-8.12,-5.77,3.44,-1.47,-1.62,-5.14,-8.35,-1.55,-1.22,-1.34,-1.42,-1.34
EPS in Rs,-4.3,-5.04,-3.58,2.13,-0.91,-1.00,-3.19,-5.18,-0.96,-0.76,-0.83,-0.88,-0.8200000000000001
