,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2.94,1.93,0.41,0.27,0.41,1.29,1.47,1.05,1.58,0.81,1.04,0.99,0.89
Expenses,2.79,1.6,0.75,0.64,0.89,1.1,1.61,1.38,1.51,1.01,1.14,1.11,1.04
Operating Profit,0.15,0.33,-0.34,-0.37,-0.48,0.19,-0.14,-0.33,0.07,-0.20,-0.1,-0.12,-0.15
OPM %,5.1,17.1,-82.93,-137.04,-117.07,14.73,-9.52,-31.43,4.43,-24.69,-9.62,-12.12,-16.85
Other Income,-1.72,0.04,0.16,0.77,0.17,0.1,0.15,1.99,0.15,0.30,0.04,-0.03,-0.12
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.00
Depreciation,1.02,1.03,0.66,0.46,0.1,0.23,0.1,0.55,0.1,0.10,0.1,0.09,0.08
Profit before tax,-2.59,-0.66,-0.84,-0.06,-0.41,0.06,-0.09,1.11,0.12,0.00,-0.16,-0.24,-0.35
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
Net Profit,-2.59,-0.65,-0.83,-0.06,-0.42,0.06,-0.09,1.11,0.12,0.00,-0.16,-0.24,-0.34
EPS in Rs,-6.12,-1.53,-1.96,-0.14,-0.99,0.14,-0.21,2.62,0.28,0.00,-0.38,-0.57,-0.80
