,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,725.0,550.0,486.0,592.0,680.0,742.0,913.0,996.0,1062.0,1179.0,1453.0,2077.0,2224
Expenses,466.0,467.0,420.0,519.0,561.0,582.0,693.0,777.0,794.0,870.0,1098.0,1527.0,1654
Operating Profit,259.0,83.0,66.0,72.0,118.0,159.0,220.0,219.0,268.0,309.0,356.0,550.0,570
OPM %,36.0,15.0,14.0,12.0,17.0,21.0,24.0,22.0,25.0,26.0,24.0,26.0,26
Other Income,68.0,14.0,31.0,29.0,23.0,55.0,88.0,34.0,29.0,94.0,38.0,36.0,45
Interest,4.0,6.0,6.0,3.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,28.0,63
Depreciation,19.0,21.0,22.0,20.0,22.0,30.0,40.0,28.0,37.0,44.0,48.0,63.0,78
Profit before tax,304.0,70.0,69.0,78.0,116.0,182.0,266.0,224.0,258.0,358.0,344.0,496.0,474
Tax %,29.0,37.0,21.0,26.0,28.0,25.0,32.0,34.0,-56.0,31.0,24.0,24.0,
Net Profit,218.0,44.0,68.0,58.0,84.0,137.0,180.0,149.0,409.0,258.0,263.0,375.0,365
EPS in Rs,44.59,8.89,13.47,11.18,17.08,27.88,36.43,30.15,82.57,52.02,53.09,75.68,73.63
