,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Revenue,12228.0,13898.0,15249.0,15853.0,16244.0,16039.0,17115.0,19182.0,21401.0,39108.0,38888.0,44985.0,50905
Interest,7806.0,9367.0,10887.0,11390.0,11795.0,10891.0,10851.0,12167.0,13798.0,23439.0,22129.0,24717.0,28420
Expenses,3359.0,3901.0,4158.0,4219.0,5128.0,6144.0,6998.0,8289.0,9238.0,18029.0,20285.0,21577.0,22374
Financing Profit,1063.0,629.0,204.0,245.0,-679.0,-996.0,-734.0,-1273.0,-1634.0,-2360.0,-3526.0,-1309.0,112
Financing Margin %,9.0,5.0,1.0,2.0,-4.0,-6.0,-4.0,-7.0,-8.0,-6.0,-9.0,-3.0,0
Other Income,1299.0,1290.0,1378.0,1372.0,1789.0,2222.0,2417.0,1891.0,3326.0,6111.0,7380.0,7804.0,8123
Depreciation,90.0,92.0,105.0,139.0,151.0,166.0,237.0,259.0,314.0,637.0,601.0,532.0,0
Profit before tax,2271.0,1827.0,1476.0,1478.0,958.0,1060.0,1445.0,359.0,1377.0,3115.0,3253.0,5963.0,8235
Tax %,23.0,13.0,21.0,31.0,25.0,-33.0,13.0,11.0,45.0,3.0,-23.0,11.0,
Net Profit,1766.0,1610.0,1189.0,1051.0,752.0,1455.0,1311.0,381.0,862.0,3151.0,4144.0,5574.0,6894
EPS in Rs,41.09,37.45,25.58,21.84,15.64,30.25,27.29,7.91,14.15,27.88,33.26,44.74,55.34
