,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,8,8,8,8,8,8,13,13,13,11,11,11,11
Reserves,34,36,41,45,51,131,151,167,171,150,155,177,189
Borrowings,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Liabilities,8,9,10,8,9,30,24,22,20,22,26,22,25
Total Liabilities,50,53,59,62,68,169,188,202,204,183,192,211,226
Fixed Assets,10,13,13,11,11,45,52,52,54,50,49,69,79
CWIP,0,0,0,0,0,8,1,1,0,0,1,2,0
Investments,11,16,27,32,39,71,87,91,101,76,65,64,66
Other Assets,29,24,19,19,18,45,48,58,49,56,77,76,80
Total Assets,50,53,59,62,68,169,188,202,204,183,192,211,226
