,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.88,0.56,0.44,0.22,0.72,0.33,0.2,0.21,0.18,0.21,0.29,0.27,0.24
Expenses,0.65,0.53,0.46,0.25,0.71,0.32,0.24,0.34,0.31,0.36,0.54,0.52,0.51
Operating Profit,0.23,0.03,-0.02,-0.03,0.01,0.01,-0.04,-0.13,-0.13,-0.15,-0.25,-0.25,-0.27
OPM %,26.14,5.36,-4.55,-13.64,1.39,3.03,-20.0,-61.9,-72.22,-71.43,-86.21,-92.59,-112.50
Other Income,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.18,0.16,0.12,0.26,0.13
Interest,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.00
Depreciation,0.20,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Profit before tax,0.00,-0.04,-0.03,-0.03,0.01,0.01,-0.04,-0.02,0.01,0.01,-0.13,0.01,-0.14
Tax %,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.08,0.0,
Net Profit,-0.01,-0.03,-0.04,-0.03,0.0,0.01,-0.04,-0.02,0.01,0.01,-0.09,0.0,-0.14
EPS in Rs,-0.00,-0.01,-0.01,-0.01,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.02,0.0,-0.04
