,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,66.0,72.0,58.0,66.0,59.0,38.0,46.0,47.0,44.0,40.0,24.0,32.0,75
Expenses,72.0,78.0,61.0,69.0,64.0,42.0,40.0,41.0,38.0,31.0,18.0,25.0,69
Operating Profit,-6.0,-5.0,-3.0,-3.0,-6.0,-4.0,6.0,5.0,7.0,9.0,6.0,6.0,6
OPM %,-9.0,-7.0,-5.0,-5.0,-10.0,-11.0,13.0,11.0,15.0,23.0,24.0,20.0,8
Other Income,11.0,12.0,11.0,11.0,11.0,17.0,5.0,5.0,6.0,10.0,3.0,7.0,26
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Depreciation,4.0,3.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2
Profit before tax,1.0,4.0,5.0,2.0,1.0,10.0,8.0,8.0,9.0,16.0,7.0,12.0,29
Tax %,20.0,17.0,44.0,29.0,18.0,13.0,31.0,27.0,26.0,14.0,34.0,49.0,
Net Profit,1.0,3.0,3.0,2.0,1.0,8.0,6.0,6.0,7.0,14.0,4.0,6.0,26
EPS in Rs,0.66,1.97,1.72,1.05,0.66,4.92,3.41,3.35,4.01,8.22,2.57,3.6,15.80
