,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,5295.0,6236.0,5386.0,5311.0,6108.0,5265.0,6271.0,8575.0,7621.0,7500.0,8998.0,11298.0,10880
Expenses,4160.0,5437.0,4820.0,4720.0,5453.0,4778.0,5704.0,7827.0,7314.0,6950.0,7685.0,9680.0,9840
Operating Profit,1135.0,799.0,566.0,591.0,656.0,487.0,567.0,748.0,307.0,549.0,1312.0,1618.0,1040
OPM %,21.0,13.0,10.0,11.0,11.0,9.0,9.0,9.0,4.0,7.0,15.0,14.0,10
Other Income,128.0,137.0,120.0,102.0,65.0,57.0,94.0,105.0,105.0,183.0,180.0,146.0,288
Interest,20.0,36.0,45.0,18.0,31.0,65.0,51.0,61.0,115.0,43.0,10.0,15.0,13
Depreciation,129.0,132.0,145.0,101.0,97.0,103.0,119.0,126.0,170.0,176.0,178.0,182.0,181
Profit before tax,1113.0,768.0,495.0,574.0,593.0,375.0,491.0,665.0,127.0,513.0,1305.0,1568.0,1134
Tax %,32.0,33.0,31.0,30.0,31.0,-12.0,3.0,26.0,22.0,19.0,32.0,18.0,
Net Profit,758.0,518.0,342.0,401.0,409.0,420.0,476.0,494.0,99.0,418.0,891.0,1293.0,1039
EPS in Rs,19.01,13.0,8.59,10.05,10.27,10.53,11.94,12.39,2.48,10.48,22.36,32.45,26.09
