,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1444.0,1619.0,2239.0,2435.0,2508.0,3208.0,3457.0,2781.0,2557.0,2834.0,2979.0,2960.0,2796
Expenses,1313.0,1465.0,2050.0,2225.0,2293.0,2969.0,3165.0,2587.0,2340.0,2616.0,2745.0,2643.0,2454
Operating Profit,130.0,154.0,189.0,210.0,216.0,239.0,292.0,194.0,217.0,219.0,234.0,318.0,342
OPM %,9.0,10.0,8.0,9.0,9.0,7.0,8.0,7.0,8.0,8.0,8.0,11.0,12
Other Income,15.0,13.0,17.0,7.0,8.0,11.0,8.0,8.0,40.0,14.0,32.0,-226.0,-204
Interest,25.0,21.0,25.0,39.0,46.0,53.0,58.0,75.0,109.0,90.0,88.0,66.0,65
Depreciation,9.0,11.0,15.0,11.0,20.0,19.0,18.0,17.0,15.0,12.0,10.0,9.0,8
Profit before tax,111.0,135.0,166.0,167.0,157.0,179.0,224.0,110.0,132.0,130.0,168.0,17.0,65
Tax %,34.0,34.0,32.0,34.0,43.0,37.0,34.0,19.0,37.0,23.0,22.0,35.0,
Net Profit,74.0,90.0,114.0,112.0,90.0,112.0,147.0,89.0,84.0,101.0,132.0,11.0,44
EPS in Rs,13.92,17.01,21.31,20.28,16.28,18.76,24.06,19.2,16.63,17.71,21.21,2.07,7.44
