,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,6.76,6.91,7.64,7.23,4.82,3.08,3.11,3.26,3.07,2.33,2.75,2.98,2.98
Expenses,5.85,6.26,6.87,6.89,4.71,3.37,3.51,4.06,3.66,2.82,3.18,4.11,4.03
Operating Profit,0.91,0.65,0.77,0.34,0.11,-0.29,-0.4,-0.8,-0.59,-0.49,-0.43,-1.13,-1.05
OPM %,13.46,9.41,10.08,4.7,2.28,-9.42,-12.86,-24.54,-19.22,-21.03,-15.64,-37.92,-35.23
Other Income,0.71,0.43,0.76,0.68,0.56,2.26,1.95,1.17,1.73,0.07,1.67,2.66,2.69
Interest,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.15,0.15,0.15,0.21,0.33,0.26,0.26,0.25,0.26,0.26,0.25,0.23,0.19
Profit before tax,1.47,0.93,1.38,0.81,0.3,1.7,1.29,0.12,0.88,-0.68,0.99,1.3,1.45
Tax %,21.77,21.51,16.67,8.64,-3.33,17.65,-40.31,-333.33,-20.45,8.82,14.14,9.23,
Net Profit,1.15,0.72,1.14,0.73,0.31,1.41,1.82,0.52,1.05,-0.62,0.84,1.17,1.21
EPS in Rs,10.65,6.67,10.55,6.76,2.87,13.05,16.85,4.81,9.72,-5.74,7.78,10.83,11.20
