,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.56,4.59,3.33,10.0,2.6,1.5,1.9,1.44,0.76,2.67,2.93,2.68,1.39
Expenses,0.37,4.58,3.41,10.28,3.18,2.13,2.6,2.19,1.5,3.37,3.09,2.9,1.39
Operating Profit,0.19,0.01,-0.08,-0.28,-0.58,-0.63,-0.7,-0.75,-0.74,-0.7,-0.16,-0.22,-0.00
OPM %,33.93,0.22,-2.4,-2.8,-22.31,-42.0,-36.84,-52.08,-97.37,-26.22,-5.46,-8.21,-0.00
Other Income,0.01,0.0,0.3,0.69,0.84,0.83,0.9,1.02,1.01,1.01,0.89,0.96,0.98
Interest,0.0,0.0,0.01,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.03,0.02,0.02
Depreciation,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.13,0.11,0.10
Profit before tax,0.2,0.01,0.21,0.38,0.26,0.18,0.2,0.27,0.27,0.3,0.57,0.61,0.86
Tax %,30.0,0.0,33.33,28.95,30.77,33.33,25.0,25.93,25.93,26.67,29.82,8.2,
Net Profit,0.14,0.01,0.14,0.27,0.18,0.12,0.15,0.2,0.2,0.22,0.41,0.55,0.73
EPS in Rs,0.01,0.0,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.04,0.05,0.06
