,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,645.38,1682.88,2036.82,1877.88,1976.4,1211.08,1233.62,17.23,-0.00,-0.00,-0.00,-0.00,0.0
Expenses,654.5,1684.64,2017.7,1857.75,1958.02,1210.88,1224.09,58.78,1.19,0.40,0.37,0.45,0.45
Operating Profit,-9.12,-1.76,19.12,20.13,18.38,0.2,9.53,-41.55,-1.19,-0.40,-0.37,-0.45,-0.45
OPM %,-1.41,-0.1,0.94,1.07,0.93,0.02,0.77,-241.15,,,,,
Other Income,21.69,12.86,1.72,1.41,5.66,12.55,1.23,0.13,0.05,0.74,0.02,0.02,0.01
Interest,10.09,6.06,10.22,7.3,10.71,3.5,7.82,7.95,8.77,-0.00,-0.00,-0.00,0.0
Depreciation,0.01,0.04,0.16,0.27,0.34,0.22,0.15,0.1,0.07,0.04,0.02,0.01,0.0
Profit before tax,2.47,5.0,10.46,13.97,12.99,9.03,2.79,-49.47,-9.98,0.30,-0.37,-0.44,-0.44
Tax %,32.79,33.2,35.09,33.86,33.87,36.66,31.9,-0.46,-0.80,40.00,-0.00,-4.55,
Net Profit,1.66,3.34,6.78,9.24,8.59,5.72,1.9,-49.71,-10.06,0.17,-0.38,-0.47,-0.44
EPS in Rs,5.72,11.7,23.76,32.38,30.1,20.04,6.66,-174.18,-35.25,0.60,-1.33,-1.65,-1.55
