,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,150.0,174.0,216.0,251.0,189.0,209.0,245.0,225.0,245.0,248.0,204.0,293.0,317
Expenses,135.0,156.0,206.0,235.0,174.0,203.0,232.0,212.0,234.0,234.0,218.0,289.0,317
Operating Profit,16.0,18.0,10.0,16.0,15.0,6.0,13.0,13.0,11.0,14.0,-14.0,4.0,-0
OPM %,10.0,10.0,5.0,7.0,8.0,3.0,5.0,6.0,4.0,5.0,-7.0,1.0,-0
Other Income,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,1
Interest,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,5
Depreciation,2.0,2.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5
Profit before tax,14.0,16.0,9.0,13.0,12.0,2.0,6.0,7.0,4.0,6.0,-20.0,-4.0,-9
Tax %,0.0,24.0,31.0,34.0,35.0,34.0,14.0,23.0,31.0,33.0,28.0,27.0,
Net Profit,14.0,12.0,6.0,9.0,8.0,2.0,5.0,5.0,3.0,4.0,-14.0,-3.0,-7
EPS in Rs,6.29,5.59,2.71,3.87,3.41,0.75,2.4,2.3,1.29,1.86,-6.48,-1.48,-2.97
