,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,479.0,566.0,801.0,892.0,906.0,994.0,1073.0,1194.0,1363.0,1420.0,1504.0,1801.0,1994
Expenses,422.0,498.0,719.0,781.0,815.0,880.0,925.0,1006.0,1207.0,1268.0,1333.0,1679.0,1871
Operating Profit,56.0,68.0,82.0,111.0,91.0,114.0,148.0,188.0,156.0,153.0,171.0,122.0,123
OPM %,12.0,12.0,10.0,12.0,10.0,11.0,14.0,16.0,11.0,11.0,11.0,7.0,6
Other Income,-0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,-2.0,3.0,1.0,4
Interest,11.0,17.0,27.0,33.0,26.0,20.0,16.0,15.0,24.0,7.0,7.0,13.0,15
Depreciation,2.0,6.0,7.0,14.0,16.0,16.0,17.0,20.0,24.0,25.0,26.0,26.0,27
Profit before tax,43.0,46.0,49.0,64.0,50.0,82.0,118.0,153.0,110.0,119.0,141.0,84.0,85
Tax %,23.0,24.0,18.0,15.0,21.0,28.0,29.0,20.0,22.0,22.0,24.0,25.0,
Net Profit,33.0,35.0,40.0,55.0,39.0,59.0,84.0,122.0,86.0,93.0,107.0,63.0,63
EPS in Rs,11.58,12.39,14.01,19.24,12.67,19.16,27.09,39.49,27.75,30.14,36.16,21.28,21.15
