,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2022,Mar 2023,TTM
Sales,2.0,1.0,1.0,9.0,11.0,3.0,14.0,14.0,13.0,50.0,185.0,72.0,127
Expenses,7.0,7.0,3.0,5.0,11.0,2.0,13.0,13.0,12.0,48.0,157.0,73.0,127
Operating Profit,-5.0,-5.0,-2.0,4.0,-0.0,1.0,0.0,1.0,1.0,2.0,28.0,-1.0,-0
OPM %,-233.0,-417.0,-267.0,47.0,-1.0,45.0,4.0,6.0,10.0,3.0,15.0,-1.0,-0
Other Income,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,13.0,4.0,3
Interest,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2
Depreciation,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
Profit before tax,-6.0,-6.0,-2.0,4.0,-1.0,1.0,3.0,2.0,2.0,2.0,40.0,2.0,0
Tax %,-2.0,-2.0,0.0,4.0,-16.0,6.0,9.0,0.0,0.0,0.0,-1.0,-140.0,
Net Profit,-6.0,-6.0,-2.0,4.0,-1.0,1.0,2.0,2.0,2.0,2.0,40.0,5.0,0
EPS in Rs,-0.51,-0.52,-0.17,0.31,-0.05,0.09,0.2,0.2,0.15,0.18,0.97,-0.02,-0.11
