,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,43.0,27.0,28.0,18.0,12.0,12.0,13.0,8.0,15.0,18.0,7.0,4.0,5
Expenses,34.0,22.0,27.0,25.0,20.0,33.0,25.0,21.0,22.0,14.0,16.0,21.0,20
Operating Profit,9.0,5.0,2.0,-7.0,-9.0,-21.0,-12.0,-13.0,-7.0,4.0,-9.0,-17.0,-15
OPM %,22.0,19.0,6.0,-37.0,-76.0,-171.0,-87.0,-158.0,-49.0,21.0,-142.0,-416.0,-296
Other Income,2.0,3.0,3.0,2.0,2.0,25.0,1.0,-4.0,18.0,1.0,-3.0,1.0,1
Interest,4.0,4.0,3.0,3.0,6.0,4.0,2.0,2.0,6.0,1.0,3.0,1.0,0
Depreciation,1.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3
Profit before tax,7.0,1.0,-2.0,-13.0,-16.0,-2.0,-15.0,-22.0,3.0,2.0,-17.0,-20.0,-17
Tax %,37.0,76.0,16.0,2.0,2.0,-115.0,4.0,1.0,-1.0,2.0,-2.0,-2.0,
Net Profit,4.0,0.0,-2.0,-13.0,-16.0,-4.0,-15.0,-21.0,3.0,2.0,-17.0,-20.0,-18
EPS in Rs,3.3,0.29,-1.69,-10.11,-12.74,-3.24,-11.78,-17.06,2.74,1.62,-13.76,-12.82,-11.38
