,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,76.0,98.0,112.0,133.0,119.0,131.0,167.0,175.0,175.0,118.0,190.0,211.0,200
Expenses,66.0,81.0,97.0,114.0,101.0,113.0,146.0,158.0,155.0,95.0,162.0,179.0,176
Operating Profit,10.0,16.0,15.0,19.0,18.0,18.0,20.0,17.0,20.0,23.0,28.0,32.0,24
OPM %,13.0,17.0,14.0,14.0,15.0,14.0,12.0,10.0,11.0,20.0,15.0,15.0,12
Other Income,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,4
Interest,5.0,6.0,6.0,7.0,5.0,3.0,7.0,2.0,5.0,3.0,1.0,4.0,5
Depreciation,3.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,9
Profit before tax,2.0,5.0,4.0,6.0,7.0,9.0,8.0,10.0,9.0,15.0,22.0,24.0,14
Tax %,143.0,38.0,14.0,14.0,32.0,24.0,29.0,21.0,22.0,28.0,29.0,27.0,
Net Profit,-1.0,3.0,4.0,5.0,4.0,7.0,6.0,8.0,7.0,11.0,16.0,17.0,8
EPS in Rs,-0.76,3.65,4.02,5.66,4.96,7.71,6.21,7.9,7.16,10.2,15.25,16.67,7.80
