,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,115.0,92.0,103.0,110.0,190.0,349.0,447.0,652.0,524.0,403.0,572.0,814.0,955
Expenses,112.0,88.0,98.0,107.0,185.0,341.0,434.0,634.0,512.0,378.0,539.0,743.0,890
Operating Profit,3.0,4.0,5.0,4.0,5.0,8.0,13.0,18.0,12.0,24.0,33.0,71.0,65
OPM %,3.0,4.0,5.0,3.0,3.0,2.0,3.0,3.0,2.0,6.0,6.0,9.0,7
Other Income,0.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,4.0,2.0,5.0,5.0,6
Interest,1.0,3.0,3.0,3.0,4.0,6.0,6.0,6.0,5.0,4.0,5.0,5.0,4
Depreciation,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,5
Profit before tax,1.0,1.0,0.0,0.0,1.0,5.0,10.0,14.0,9.0,20.0,30.0,67.0,62
Tax %,29.0,40.0,-11.0,35.0,35.0,36.0,34.0,36.0,17.0,26.0,26.0,25.0,
Net Profit,0.0,0.0,0.0,0.0,1.0,3.0,6.0,9.0,8.0,15.0,22.0,50.0,46
EPS in Rs,0.07,0.07,0.08,0.05,0.11,0.6,1.19,1.7,1.4,2.74,4.07,9.25,8.61
