,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2313.0,2737.0,3151.0,2587.0,2581.0,2734.0,3380.0,3302.0,2971.0,3355.0,3912.0,3624.0,3149.0
Expenses,1614.0,2052.0,2384.0,1920.0,1960.0,2323.0,2697.0,2713.0,2592.0,2711.0,3205.0,3014.0,2560.0
Operating Profit,699.0,685.0,767.0,667.0,621.0,411.0,683.0,589.0,379.0,644.0,707.0,610.0,589.0
OPM %,30.0,25.0,24.0,26.0,24.0,15.0,20.0,18.0,13.0,19.0,18.0,17.0,19.0
Other Income,41.0,50.0,39.0,26.0,26.0,62.0,57.0,39.0,33.0,42.0,427.0,57.0,84.0
Interest,73.0,94.0,61.0,60.0,50.0,46.0,45.0,47.0,54.0,69.0,64.0,83.0,101.0
Depreciation,299.0,326.0,327.0,297.0,303.0,302.0,333.0,312.0,332.0,325.0,336.0,399.0,401.0
Profit before tax,368.0,315.0,418.0,336.0,294.0,125.0,362.0,269.0,26.0,292.0,734.0,185.0,171.0
Tax %,37.0,42.0,-53.0,29.0,31.0,28.0,25.0,24.0,-81.0,25.0,17.0,22.0,28.0
Net Profit,232.0,183.0,639.0,238.0,203.0,92.0,271.0,205.0,47.0,218.0,609.0,144.0,123.0
EPS in Rs,12.36,9.74,33.51,12.13,10.58,4.49,14.2,10.46,2.45,10.88,31.42,6.93,6.29
