,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,51.0,47.0,45.0,53.0,59.0,72.0,78.0,31.0,30.0,23.0,22.0,11.0,11
Expenses,38.0,36.0,33.0,39.0,38.0,38.0,47.0,26.0,32.0,12.0,14.0,13.0,13
Operating Profit,13.0,11.0,12.0,14.0,21.0,34.0,31.0,5.0,-1.0,11.0,8.0,-2.0,-3
OPM %,25.0,24.0,27.0,26.0,36.0,47.0,40.0,15.0,-5.0,47.0,38.0,-20.0,-26
Other Income,15.0,18.0,9.0,26.0,38.0,11.0,11.0,53.0,3.0,4.0,112.0,85.0,19
Interest,0.0,0.0,0.0,0.0,1.0,1.0,6.0,16.0,17.0,10.0,6.0,32.0,63
Depreciation,6.0,7.0,7.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,2.0,2
Profit before tax,21.0,23.0,14.0,37.0,53.0,39.0,30.0,38.0,-19.0,1.0,112.0,49.0,-49
Tax %,28.0,29.0,51.0,29.0,34.0,25.0,27.0,25.0,9.0,34.0,1.0,13.0,
Net Profit,15.0,16.0,7.0,26.0,35.0,29.0,22.0,28.0,-17.0,1.0,111.0,43.0,-40
EPS in Rs,11.53,12.27,5.3,19.79,26.48,22.39,16.64,21.46,-13.14,0.4,84.81,32.49,-30.85
