,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,34,34,34,34,34,34,34,34,34,34,38,38,38
Reserves,573,551,467,473,1010,1096,1343,1615,1665,1901,2576,2792,3078
Borrowings,711,874,1087,1220,1022,758,717,793,617,724,786,1029,1171
Other Liabilities,775,840,540,285,524,691,776,944,995,1067,1385,1573,1770
Total Liabilities,2094,2299,2128,2012,2590,2580,2871,3387,3311,3726,4785,5433,6057
Fixed Assets,743,782,889,851,1416,1388,1399,1500,1640,1742,1934,1968,2981
CWIP,102,165,74,80,80,80,67,175,306,267,175,1130,359
Investments,38,38,38,86,228,291,316,362,155,196,588,234,316
Other Assets,1211,1315,1127,995,867,822,1090,1350,1210,1521,2087,2101,2400
Total Assets,2094,2299,2128,2012,2590,2580,2871,3387,3311,3726,4785,5433,6057
