,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,50.0,15.0,15.0,16.0,134.0,17.0,19.0,19.0,337.0,26.0,24.0,26.0,89.0
Expenses,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0
Operating Profit,49.0,14.0,13.0,14.0,133.0,15.0,18.0,18.0,335.0,25.0,23.0,23.0,86.0
OPM %,98.0,91.0,89.0,93.0,99.0,88.0,95.0,93.0,99.0,95.0,95.0,89.0,97.0
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,49.0,14.0,13.0,14.0,133.0,15.0,18.0,18.0,335.0,25.0,23.0,23.0,86.0
Tax %,25.0,25.0,23.0,26.0,25.0,25.0,26.0,25.0,25.0,25.0,25.0,26.0,26.0
Net Profit,39.0,15.0,11.0,15.0,104.0,17.0,16.0,6.0,255.0,30.0,41.0,24.0,63.0
EPS in Rs,35.58,13.64,10.02,13.42,93.86,15.01,14.31,5.0,229.32,26.97,37.35,21.95,56.94
