,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,184.0,242.0,269.0,290.0,284.0,317.0,361.0,595.0,566.0,339.0,599.0,827.0,682
Expenses,184.0,216.0,242.0,251.0,236.0,263.0,314.0,478.0,447.0,292.0,499.0,676.0,564
Operating Profit,0.0,26.0,27.0,38.0,48.0,53.0,47.0,117.0,118.0,47.0,100.0,151.0,118
OPM %,0.0,11.0,10.0,13.0,17.0,17.0,13.0,20.0,21.0,14.0,17.0,18.0,17
Other Income,4.0,4.0,8.0,11.0,2.0,7.0,10.0,18.0,17.0,17.0,24.0,14.0,25
Interest,13.0,14.0,14.0,13.0,11.0,9.0,12.0,19.0,16.0,10.0,11.0,19.0,18
Depreciation,9.0,8.0,9.0,9.0,8.0,9.0,10.0,14.0,26.0,29.0,30.0,33.0,34
Profit before tax,-18.0,8.0,12.0,27.0,32.0,42.0,35.0,101.0,94.0,26.0,84.0,113.0,91
Tax %,12.0,9.0,38.0,18.0,33.0,29.0,25.0,35.0,22.0,9.0,22.0,26.0,
Net Profit,-16.0,7.0,8.0,22.0,21.0,30.0,26.0,66.0,73.0,23.0,65.0,83.0,66
EPS in Rs,-26.98,12.52,12.82,37.41,36.24,53.67,47.26,117.7,130.59,41.73,117.09,149.46,118.04
