,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.00,0.00,0.00,0.98,1.65,1.61,0.48,0.00,12.16,34.08,38.71,69.1,81.80
Expenses,2.16,1.63,0.01,1.01,1.6,2.07,0.55,0.01,12.23,33.66,38.34,67.67,79.16
Operating Profit,-2.16,-1.63,-0.01,-0.03,0.05,-0.46,-0.07,-0.01,-0.07,0.42,0.37,1.43,2.64
OPM %,,,,-3.06,3.03,-28.57,-14.58,,-0.58,1.23,0.96,2.07,3.23
Other Income,0.13,1.29,0.05,0.08,0.05,0.47,0.01,0.23,0.09,0.05,0.9,0.09,0.05
Interest,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.01,0.38,0.91
Depreciation,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.01,0.02,0.06,0.07
Profit before tax,-2.03,-0.34,0.04,0.05,0.1,0.01,-0.06,0.22,0.02,0.46,1.24,1.08,1.71
Tax %,0.00,0.00,0.00,0.0,20.0,0.0,0.0,18.18,50.0,23.91,19.35,30.56,
Net Profit,-2.03,-0.34,0.04,0.04,0.08,0.01,-0.06,0.19,0.01,0.35,0.99,0.76,1.23
EPS in Rs,-0.72,-0.12,0.01,0.01,0.02,0.0,-0.01,0.04,0.0,0.07,0.16,0.13,0.20
