,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,241.0,278.0,248.0,352.0,385.0,405.0,473.0,526.0,575.0,490.0,544.0,682.0,651
Expenses,183.0,223.0,251.0,290.0,324.0,338.0,411.0,467.0,500.0,447.0,485.0,603.0,573
Operating Profit,59.0,55.0,-4.0,63.0,61.0,67.0,62.0,59.0,75.0,43.0,59.0,79.0,77
OPM %,24.0,20.0,-2.0,18.0,16.0,17.0,13.0,11.0,13.0,9.0,11.0,12.0,12
Other Income,5.0,8.0,70.0,5.0,5.0,6.0,27.0,33.0,12.0,23.0,10.0,14.0,16
Interest,6.0,9.0,11.0,9.0,10.0,14.0,16.0,20.0,32.0,35.0,27.0,33.0,31
Depreciation,7.0,7.0,8.0,12.0,10.0,9.0,13.0,11.0,15.0,19.0,15.0,17.0,17
Profit before tax,50.0,47.0,48.0,46.0,47.0,50.0,60.0,61.0,40.0,13.0,28.0,43.0,45
Tax %,25.0,25.0,24.0,26.0,34.0,32.0,22.0,28.0,15.0,-4.0,14.0,17.0,
Net Profit,37.0,35.0,36.0,34.0,31.0,34.0,47.0,44.0,34.0,13.0,24.0,36.0,36
EPS in Rs,61.67,58.55,60.42,56.9,51.08,56.78,77.78,73.07,56.97,22.02,39.48,59.2,59.92
