,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,234.0,533.0,720.0,588.0,461.0,566.0,459.0,642.0,396.0,470.0,892.0,319.0,417
Expenses,222.0,515.0,692.0,576.0,446.0,549.0,449.0,616.0,386.0,461.0,856.0,299.0,400
Operating Profit,12.0,18.0,29.0,12.0,14.0,17.0,11.0,26.0,11.0,9.0,36.0,19.0,17
OPM %,5.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,6.0,4
Other Income,2.0,4.0,3.0,10.0,2.0,8.0,3.0,5.0,4.0,7.0,9.0,5.0,8
Interest,2.0,4.0,10.0,9.0,8.0,7.0,5.0,6.0,3.0,2.0,5.0,1.0,1
Depreciation,2.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3
Profit before tax,9.0,16.0,18.0,10.0,4.0,15.0,7.0,22.0,8.0,11.0,36.0,21.0,21
Tax %,26.0,18.0,27.0,28.0,31.0,21.0,43.0,25.0,34.0,26.0,35.0,24.0,
Net Profit,7.0,13.0,13.0,8.0,3.0,12.0,4.0,16.0,5.0,8.0,24.0,16.0,15
EPS in Rs,2.39,4.61,4.55,2.59,1.02,4.03,1.29,5.56,1.85,2.82,8.12,5.4,5.08
