,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.0,0.0,0.04,0.09,0.36,0.32,0.17,0.19,0.2,0.24,0.23,0.34,0.20
Expenses,0.04,0.05,0.05,0.08,0.59,0.27,0.24,0.22,0.22,0.25,0.23,0.29,0.21
Operating Profit,-0.04,-0.05,-0.01,0.01,-0.23,0.05,-0.07,-0.03,-0.02,-0.01,0.0,0.05,-0.01
OPM %,,,-25.00,11.11,-63.89,15.62,-41.18,-15.79,-10.0,-4.17,0.0,14.71,-5.00
Other Income,0.04,0.05,0.01,0.0,0.25,0.0,0.11,0.06,0.06,0.06,0.06,0.06,0.04
Interest,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.0,0.0,0.00,0.0,0.0,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.00
Profit before tax,0.0,0.0,0.00,0.01,0.02,0.03,0.02,0.01,0.03,0.04,0.05,0.1,0.03
Tax %,,,,0.0,0.0,0.0,100.0,0.0,33.33,25.0,20.0,30.0,
Net Profit,0.0,0.0,0.00,0.01,0.01,0.03,0.01,0.0,0.02,0.03,0.04,0.07,0.02
EPS in Rs,0.0,0.0,0.00,0.02,0.02,0.06,0.02,0.0,0.04,0.06,0.08,0.13,0.03
