,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Revenue,7214.0,9613.0,11957.0,12665.0,13053.0,12062.0,11096.0,10850.0,11496.0,11869.0,13019.0,15899.0,18483
Interest,4696.0,6580.0,8447.0,8790.0,9174.0,8886.0,7706.0,7115.0,7216.0,6970.0,6974.0,8157.0,9542
Expenses,2434.0,2530.0,3918.0,3953.0,4332.0,6709.0,8034.0,9825.0,5330.0,6788.0,7278.0,7157.0,7766
Financing Profit,83.0,503.0,-409.0,-78.0,-453.0,-3533.0,-4643.0,-6090.0,-1050.0,-1889.0,-1233.0,584.0,1175
Financing Margin %,1.0,5.0,-3.0,-1.0,-3.0,-29.0,-42.0,-56.0,-9.0,-16.0,-9.0,4.0,6
Other Income,648.0,922.0,907.0,1020.0,1037.0,1525.0,1540.0,1568.0,1660.0,2649.0,2655.0,2283.0,2758
Depreciation,66.0,74.0,100.0,115.0,149.0,118.0,129.0,241.0,211.0,188.0,268.0,262.0,0
Profit before tax,665.0,1352.0,399.0,827.0,435.0,-2126.0,-3232.0,-4763.0,399.0,571.0,1153.0,2605.0,3933
Tax %,34.0,43.0,0.0,44.0,73.0,36.0,66.0,0.0,0.0,0.0,0.0,0.0,
Net Profit,437.0,769.0,399.0,465.0,118.0,-1356.0,-1112.0,-4763.0,399.0,571.0,1153.0,2605.0,3421
EPS in Rs,7.41,11.63,4.75,4.37,1.01,-11.61,-4.28,-17.3,0.68,0.87,1.71,3.87,4.95
