,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,50.0,92.0,67.0,101.0,97.0,82.0,88.0,129.0,137.0,118.0,262.0,177.0,122
Expenses,48.0,87.0,60.0,96.0,92.0,72.0,82.0,115.0,128.0,107.0,243.0,162.0,106
Operating Profit,2.0,5.0,7.0,5.0,5.0,10.0,7.0,13.0,9.0,11.0,19.0,15.0,16
OPM %,4.0,5.0,11.0,5.0,5.0,12.0,7.0,10.0,7.0,10.0,7.0,9.0,13
Other Income,-0.0,-0.0,-0.0,1.0,1.0,-1.0,1.0,0.0,0.0,1.0,0.0,1.0,2
Interest,0.0,3.0,5.0,3.0,1.0,2.0,2.0,6.0,3.0,2.0,4.0,4.0,5
Depreciation,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,4
Profit before tax,0.0,0.0,0.0,2.0,3.0,4.0,4.0,5.0,4.0,7.0,12.0,8.0,10
Tax %,92.0,82.0,61.0,10.0,56.0,31.0,41.0,16.0,21.0,22.0,26.0,23.0,
Net Profit,0.0,0.0,0.0,1.0,1.0,3.0,2.0,4.0,3.0,5.0,9.0,6.0,7
EPS in Rs,0.02,0.07,0.11,1.32,1.11,2.71,2.03,3.31,2.53,4.25,7.03,4.8,5.81
