,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,205.0,181.0,92.0,77.0,74.0,79.0,97.0,137.0,131.0,126.0,133.0,141.0,133
Expenses,179.0,162.0,90.0,72.0,63.0,69.0,94.0,121.0,116.0,98.0,115.0,131.0,120
Operating Profit,26.0,19.0,2.0,5.0,11.0,10.0,3.0,17.0,15.0,29.0,18.0,10.0,13
OPM %,13.0,10.0,2.0,6.0,14.0,13.0,3.0,12.0,12.0,23.0,14.0,7.0,10
Other Income,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0,0
Interest,5.0,4.0,5.0,6.0,5.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,1
Depreciation,5.0,5.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5
Profit before tax,16.0,10.0,-9.0,-6.0,2.0,3.0,-5.0,10.0,12.0,24.0,14.0,4.0,7
Tax %,34.0,37.0,32.0,33.0,55.0,39.0,31.0,30.0,30.0,29.0,25.0,8.0,
Net Profit,11.0,6.0,-6.0,-4.0,1.0,2.0,-3.0,7.0,8.0,17.0,10.0,4.0,5
EPS in Rs,9.33,5.57,-5.39,-3.34,0.63,1.39,-2.82,6.02,7.41,14.95,9.07,3.61,4.58
