,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,176.0,108.0,125.0,153.0,183.0,198.0,193.0,184.0,172.0,232.0,250.0,241.0,239
Expenses,134.0,104.0,122.0,127.0,141.0,166.0,166.0,177.0,164.0,184.0,219.0,241.0,245
Operating Profit,42.0,3.0,3.0,26.0,41.0,32.0,26.0,8.0,8.0,49.0,31.0,-0.0,-6
OPM %,24.0,3.0,2.0,17.0,23.0,16.0,14.0,4.0,5.0,21.0,12.0,-0.0,-2
Other Income,0.0,-5.0,-1.0,3.0,3.0,2.0,2.0,4.0,10.0,-3.0,4.0,2.0,1
Interest,10.0,9.0,9.0,9.0,6.0,7.0,7.0,7.0,6.0,5.0,3.0,3.0,5
Depreciation,14.0,14.0,14.0,8.0,8.0,9.0,11.0,11.0,11.0,10.0,9.0,9.0,11
Profit before tax,19.0,-24.0,-21.0,10.0,30.0,18.0,11.0,-5.0,1.0,30.0,22.0,-11.0,-20
Tax %,38.0,-2.0,13.0,-81.0,33.0,37.0,27.0,101.0,135.0,35.0,30.0,35.0,
Net Profit,12.0,-25.0,-18.0,19.0,20.0,11.0,8.0,0.0,-0.0,19.0,16.0,-7.0,-17
EPS in Rs,14.89,-30.62,-22.5,23.54,24.84,14.21,9.92,0.09,-0.4,24.02,19.51,-9.03,-21.03
