,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.2,0.34,0.45,0.72,18.38,34.87,0.08,1.94,0.00,0.00,0.17,0.00,0.0
Expenses,0.17,0.25,0.56,3.99,21.36,38.3,0.71,2.3,0.01,0.11,0.16,0.25,0.13
Operating Profit,0.03,0.09,-0.11,-3.27,-2.98,-3.43,-0.63,-0.36,-0.01,-0.11,0.01,-0.25,-0.13
OPM %,15.0,26.47,-24.44,-454.17,-16.21,-9.84,-787.5,-18.56,,,5.88,,
Other Income,0.0,0.17,0.05,2.84,0.24,0.01,-1.3,0.09,0.00,0.00,0.0,0.01,0.0
Interest,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.0,0.00,0.00,0.0,0.00,0.0
Depreciation,0.1,0.11,0.0,0.14,0.16,0.17,0.15,0.07,0.01,0.00,0.0,0.00,0.0
Profit before tax,-0.07,0.15,-0.06,-0.57,-2.9,-3.66,-2.09,-0.34,-0.02,-0.11,0.01,-0.24,-0.13
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.00,
Net Profit,-0.07,0.15,-0.06,-0.57,-2.9,-3.66,-2.09,-0.34,-0.02,-0.11,0.01,-0.24,-0.13
EPS in Rs,-0.12,0.08,-0.03,-0.28,-1.37,-1.72,-0.98,-0.16,-0.01,-0.05,0.0,-0.11,-0.06
