,Mar 2008,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,121.0,473.0,416.0,335.0,239.0,244.0,306.0,213.0,187.0,236.0,313.0,799.0,1102
Expenses,100.0,398.0,349.0,278.0,168.0,198.0,238.0,174.0,173.0,192.0,269.0,762.0,1010
Operating Profit,21.0,75.0,67.0,57.0,71.0,45.0,68.0,39.0,14.0,44.0,44.0,38.0,92
OPM %,17.0,16.0,16.0,17.0,30.0,19.0,22.0,18.0,7.0,19.0,14.0,5.0,8
Other Income,12.0,9.0,4.0,17.0,17.0,12.0,24.0,17.0,35.0,13.0,22.0,30.0,33
Interest,6.0,25.0,16.0,24.0,35.0,22.0,19.0,20.0,25.0,26.0,36.0,28.0,27
Depreciation,5.0,10.0,8.0,9.0,10.0,11.0,12.0,10.0,9.0,8.0,8.0,7.0,7
Profit before tax,23.0,49.0,47.0,40.0,43.0,25.0,61.0,26.0,15.0,22.0,22.0,32.0,91
Tax %,21.0,25.0,31.0,29.0,32.0,35.0,28.0,41.0,0.0,61.0,11.0,60.0,
Net Profit,18.0,37.0,33.0,28.0,29.0,13.0,39.0,16.0,15.0,9.0,26.0,13.0,54
EPS in Rs,1.9,3.82,3.39,2.94,3.03,1.36,4.06,1.64,1.58,0.92,2.75,1.34,5.64
