,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,63.0,129.0,369.0,412.0,238.0,347.0,367.0,462.0,414.0,399.0,596.0,501.0,439
Expenses,62.0,126.0,345.0,357.0,212.0,285.0,287.0,337.0,316.0,296.0,480.0,447.0,393
Operating Profit,1.0,4.0,24.0,56.0,27.0,62.0,80.0,125.0,98.0,103.0,116.0,55.0,46
OPM %,2.0,3.0,6.0,14.0,11.0,18.0,22.0,27.0,24.0,26.0,19.0,11.0,10
Other Income,0.0,0.0,1.0,3.0,2.0,10.0,12.0,5.0,6.0,4.0,9.0,4.0,8
Interest,1.0,1.0,1.0,2.0,1.0,2.0,6.0,4.0,2.0,1.0,1.0,3.0,2
Depreciation,1.0,1.0,1.0,1.0,3.0,6.0,23.0,22.0,23.0,26.0,29.0,34.0,34
Profit before tax,-1.0,2.0,23.0,55.0,24.0,65.0,62.0,104.0,79.0,81.0,95.0,21.0,18
Tax %,30.0,29.0,32.0,33.0,35.0,33.0,35.0,31.0,16.0,23.0,26.0,27.0,
Net Profit,-0.0,1.0,15.0,37.0,15.0,43.0,40.0,72.0,66.0,62.0,70.0,15.0,13
EPS in Rs,-0.15,0.4,4.84,11.51,4.82,13.62,12.65,16.4,15.08,14.31,16.15,3.45,2.95
