,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.33,0.74,0.71,0.96,0.97,0.45,0.05,0.27,0.25,0.12,2.45,0.91,0.77
Expenses,0.04,0.06,0.39,0.29,0.15,0.17,0.14,0.14,0.2,0.19,0.23,0.21,0.20
Operating Profit,0.29,0.68,0.32,0.67,0.82,0.28,-0.09,0.13,0.05,-0.07,2.22,0.7,0.57
OPM %,87.88,91.89,45.07,69.79,84.54,62.22,-180.0,48.15,20.0,-58.33,90.61,76.92,74.03
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Interest,0.07,0.1,0.01,0.12,0.52,0.11,0.01,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Profit before tax,0.22,0.58,0.31,0.55,0.3,0.17,-0.1,0.13,0.05,-0.07,2.22,0.7,0.57
Tax %,22.73,31.03,-77.42,29.09,6.67,0.0,40.0,30.77,60.0,14.29,14.41,10.0,
Net Profit,0.17,0.4,0.55,0.39,0.28,0.17,-0.07,0.09,0.01,-0.07,1.89,0.63,0.54
EPS in Rs,0.3,0.71,0.98,0.7,0.5,0.3,-0.12,0.16,0.02,-0.12,3.38,1.12,0.96
