,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.03,0.04,0.03,0.01,1.05,0.03,1.35,0.03,0.19,0.43,0.26,0.03,0.05
Expenses,0.05,0.06,0.05,0.05,0.05,0.07,0.06,0.06,0.05,0.05,0.04,0.06,0.05
Operating Profit,-0.02,-0.02,-0.02,-0.04,1.0,-0.04,1.29,-0.03,0.14,0.38,0.22,-0.03,0.00
OPM %,-66.67,-50.0,-66.67,-400.0,95.24,-133.33,95.56,-100.0,73.68,88.37,84.62,-100.0,0.00
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Profit before tax,-0.02,-0.02,-0.02,-0.04,1.0,-0.04,1.29,-0.03,0.14,0.38,0.22,-0.03,0.00
Tax %,50.0,0.0,-50.0,25.0,33.0,300.0,9.3,33.33,35.71,5.26,4.55,33.33,
Net Profit,0.0,-0.02,-0.03,-0.03,0.67,0.08,1.17,-0.02,0.09,0.36,0.2,-0.02,0.00
EPS in Rs,0.0,-0.04,-0.05,-0.05,1.2,0.14,2.09,-0.04,0.16,0.64,0.36,-0.04,0.00
