,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,48340.0,48903.0,39561.0,31323.0,25505.0,28465.0,28827.0,30441.0,21463.0,17309.0,21211.0,23365.0,23619
Expenses,38393.0,39420.0,34982.0,29183.0,26862.0,27370.0,27174.0,28409.0,21596.0,20357.0,20383.0,22557.0,23240
Operating Profit,9947.0,9483.0,4579.0,2141.0,-1357.0,1095.0,1653.0,2032.0,-133.0,-3049.0,828.0,807.0,379
OPM %,21.0,19.0,12.0,7.0,-5.0,4.0,6.0,7.0,-1.0,-18.0,4.0,3.0,2
Other Income,1276.0,1132.0,1617.0,1221.0,1492.0,753.0,679.0,662.0,590.0,393.0,405.0,544.0,557
Interest,53.0,128.0,133.0,92.0,360.0,413.0,330.0,378.0,613.0,467.0,448.0,612.0,649
Depreciation,803.0,957.0,985.0,1082.0,937.0,850.0,787.0,476.0,503.0,473.0,314.0,260.0,255
Profit before tax,10367.0,9531.0,5078.0,2187.0,-1161.0,586.0,1215.0,1840.0,-659.0,-3596.0,470.0,479.0,32
Tax %,32.0,30.0,31.0,34.0,39.0,22.0,64.0,46.0,-123.0,25.0,5.0,0.0,
Net Profit,7087.0,6693.0,3502.0,1450.0,-706.0,455.0,438.0,1002.0,-1468.0,-2700.0,445.0,477.0,71
EPS in Rs,19.3,18.23,9.54,3.96,-1.92,1.25,1.2,2.89,-4.21,-7.75,1.28,1.37,0.20
