,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,77.21,114.28,157.64,207.45,209.33,59.27,7.0,3.66,2.76,5.29,6.0,10.05,10.66
Expenses,35.38,52.46,68.28,88.84,143.13,78.93,9.25,4.09,4.94,7.12,6.79,9.22,15.43
Operating Profit,41.83,61.82,89.36,118.61,66.2,-19.66,-2.25,-0.43,-2.18,-1.83,-0.79,0.83,-4.77
OPM %,54.18,54.1,56.69,57.18,31.62,-33.17,-32.14,-11.75,-78.99,-34.59,-13.17,8.26,-44.75
Other Income,4.06,7.06,1.21,7.15,11.37,-84.93,-46.73,-4.15,6.76,-8.48,-2.36,-7.71,-0.93
Interest,6.5,6.62,7.59,14.21,16.72,10.75,5.53,5.11,4.17,5.46,6.25,6.38,4.72
Depreciation,7.8,13.38,16.96,26.82,44.64,49.92,52.6,32.45,29.1,24.65,17.01,38.82,1.04
Profit before tax,31.59,48.88,66.02,84.73,16.21,-165.26,-107.11,-42.14,-28.69,-40.42,-26.41,-52.08,-11.46
Tax %,31.43,31.79,33.47,28.16,57.19,1.4,9.42,0.17,1.92,0.32,-2.95,14.27,
Net Profit,21.66,33.34,43.92,60.87,6.95,-162.94,-97.02,-42.06,-28.15,-40.29,-27.2,-44.66,-6.04
EPS in Rs,6.42,9.27,11.82,14.39,1.64,-38.51,-22.93,-9.94,-6.65,-9.52,-6.43,-10.56,-1.44
