,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,7.64,7.37,7.43,8.1,7.9,8.54,9.6,10.64,9.11,8.27,12.7,11.4,10.85
Expenses,7.32,7.29,7.86,8.22,7.81,8.11,9.1,10.61,8.81,7.21,11.73,10.55,10.31
Operating Profit,0.32,0.08,-0.43,-0.12,0.09,0.43,0.5,0.03,0.3,1.06,0.97,0.85,0.54
OPM %,4.19,1.09,-5.79,-1.48,1.14,5.04,5.21,0.28,3.29,12.82,7.64,7.46,4.98
Other Income,-0.31,0.39,0.51,0.79,0.29,0.28,0.0,-1.18,0.0,0.0,0.44,0.3,0.57
Interest,0.00,0.02,0.00,0.16,0.14,0.16,0.09,0.2,0.09,0.43,0.59,0.33,0.42
Depreciation,0.05,0.05,0.05,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.26,0.47,0.44
Profit before tax,-0.04,0.40,0.03,0.49,0.22,0.53,0.39,-1.38,0.18,0.61,0.56,0.35,0.25
Tax %,450.00,40.00,-200.00,-24.49,27.27,11.32,10.26,0.0,38.89,4.92,58.93,-62.86,
Net Profit,0.14,0.24,0.09,0.61,0.17,0.47,0.34,-1.37,0.11,0.58,0.23,0.58,0.37
EPS in Rs,,,,1.05,0.29,0.81,0.59,-2.36,0.19,1.0,0.4,1.0,0.64
