,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.86,5.72,43.97,0.65,0.41,1.98,1.57,3.77,12.18,16.8,21.94,16.66,4.06
Expenses,2.41,7.15,48.59,3.36,3.11,4.98,4.09,6.01,18.02,18.02,27.78,18.82,6.20
Operating Profit,-1.55,-1.43,-4.62,-2.71,-2.7,-3.0,-2.52,-2.24,-5.84,-1.22,-5.84,-2.16,-2.14
OPM %,-180.23,-25.0,-10.51,-416.92,-658.54,-151.52,-160.51,-59.42,-47.95,-7.26,-26.62,-12.97,-52.71
Other Income,-3.28,10.08,3.93,2.83,3.04,6.59,3.24,1.56,2.33,7.41,4.36,4.1,8.19
Interest,0.01,0.01,0.01,0.00,0.0,0.06,0.03,0.07,0.07,0.12,0.13,0.1,0.07
Depreciation,0.12,0.09,0.09,0.12,0.14,0.14,0.19,0.34,0.37,0.45,0.47,0.47,0.51
Profit before tax,-4.96,8.55,-0.79,0.00,0.2,3.39,0.5,-1.09,-3.95,5.62,-2.08,1.37,5.47
Tax %,41.53,15.79,55.7,,5.0,-1.47,-36.0,22.02,0.0,40.57,15.87,41.61,
Net Profit,-2.89,7.2,-0.35,-0.04,0.19,3.44,0.68,-0.85,-3.96,3.33,-1.75,0.79,5.03
EPS in Rs,-3.61,9.0,-0.44,-0.05,0.24,4.3,0.85,-1.06,-4.95,4.16,-2.19,0.99,6.30
