,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,180.0,157.0,166.0,186.0,199.0,208.0,268.0,339.0,242.0,213.0,331.0,372.0,384
Expenses,157.0,147.0,158.0,178.0,191.0,203.0,245.0,310.0,227.0,199.0,297.0,340.0,353
Operating Profit,23.0,10.0,9.0,8.0,8.0,6.0,23.0,29.0,15.0,14.0,34.0,32.0,31
OPM %,13.0,7.0,5.0,4.0,4.0,3.0,8.0,9.0,6.0,7.0,10.0,9.0,8
Other Income,1.0,1.0,3.0,2.0,1.0,-2.0,3.0,136.0,4.0,10.0,4.0,6.0,7
Interest,5.0,5.0,4.0,5.0,5.0,7.0,8.0,8.0,11.0,10.0,8.0,10.0,10
Depreciation,3.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,8.0,9.0,10.0,13.0,14
Profit before tax,16.0,2.0,3.0,0.0,-1.0,-8.0,12.0,151.0,1.0,6.0,19.0,16.0,15
Tax %,35.0,62.0,31.0,-20.0,-33.0,39.0,38.0,21.0,-443.0,11.0,32.0,40.0,
Net Profit,11.0,1.0,1.0,0.0,-2.0,-5.0,7.0,119.0,3.0,5.0,14.0,10.0,9
EPS in Rs,8.94,0.67,0.7,0.14,-1.67,-3.88,5.92,99.5,2.61,4.38,11.42,7.98,7.08
