,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,22.17,4.02,3.85,5.21,7.32,17.88,20.39,8.42,14.07,4.41,15.57,19.54,16.02
Expenses,22.12,4.66,4.39,5.69,8.18,18.98,20.3,8.29,13.78,4.63,14.88,19.95,16.07
Operating Profit,0.05,-0.64,-0.54,-0.48,-0.86,-1.1,0.09,0.13,0.29,-0.22,0.69,-0.41,-0.05
OPM %,0.23,-15.92,-14.03,-9.21,-11.75,-6.15,0.44,1.54,2.06,-4.99,4.43,-2.1,-0.31
Other Income,0.24,1.09,1.26,1.15,1.45,1.85,0.83,0.82,0.91,0.7,0.74,2.03,2.49
Interest,0.05,0.12,0.25,0.26,0.25,0.37,0.45,0.48,0.44,0.26,0.7,0.48,0.54
Depreciation,0.07,0.07,0.07,0.13,0.12,0.12,0.12,0.09,0.08,0.08,0.08,0.08,0.08
Profit before tax,0.17,0.26,0.4,0.28,0.22,0.26,0.35,0.38,0.68,0.14,0.65,1.06,1.82
Tax %,35.29,30.77,30.0,32.14,9.09,38.46,28.57,21.05,26.47,35.71,26.15,26.42,
Net Profit,0.11,0.18,0.29,0.18,0.2,0.16,0.25,0.29,0.5,0.1,0.48,0.78,1.37
EPS in Rs,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.0,0.02,0.1,0.09
