,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,896.0,900.0,768.0,1008.0,1136.0,1237.0,1358.0,1189.0,569.0,131.0,241.0,232.0,267
Expenses,873.0,857.0,731.0,971.0,1093.0,1191.0,1300.0,1128.0,587.0,208.0,245.0,231.0,254
Operating Profit,23.0,43.0,37.0,37.0,44.0,46.0,58.0,60.0,-18.0,-77.0,-4.0,1.0,12
OPM %,3.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,-3.0,-59.0,-2.0,0.0,5
Other Income,1.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0,-13.0,7.0,5.0,25.0,24
Interest,7.0,23.0,20.0,18.0,26.0,30.0,39.0,48.0,30.0,8.0,6.0,26.0,29
Depreciation,3.0,4.0,4.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,3
Profit before tax,14.0,17.0,14.0,15.0,14.0,14.0,15.0,7.0,-65.0,-81.0,-8.0,-3.0,4
Tax %,33.0,32.0,32.0,31.0,35.0,35.0,40.0,37.0,26.0,27.0,73.0,-216.0,
Net Profit,9.0,12.0,10.0,10.0,9.0,9.0,9.0,4.0,-48.0,-59.0,-2.0,-9.0,9
EPS in Rs,0.7,0.88,0.72,0.77,0.68,0.7,0.69,0.32,-3.62,-4.46,-0.17,-0.69,0.64
