,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,416.0,429.0,459.0,492.0,459.0,349.0,346.0,354.0,347.0,177.0,294.0,464.0,524
Expenses,415.0,450.0,471.0,478.0,441.0,340.0,372.0,335.0,329.0,224.0,292.0,388.0,430
Operating Profit,1.0,-20.0,-12.0,14.0,18.0,9.0,-27.0,19.0,18.0,-47.0,2.0,75.0,94
OPM %,0.0,-5.0,-3.0,3.0,4.0,3.0,-8.0,5.0,5.0,-26.0,1.0,16.0,18
Other Income,28.0,33.0,30.0,34.0,19.0,16.0,58.0,44.0,25.0,19.0,13.0,17.0,16
Interest,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
Depreciation,6.0,6.0,7.0,11.0,9.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7
Profit before tax,22.0,6.0,11.0,36.0,27.0,17.0,23.0,55.0,35.0,-36.0,7.0,84.0,102
Tax %,63.0,50.0,25.0,12.0,36.0,49.0,38.0,32.0,47.0,-2.0,46.0,31.0,
Net Profit,8.0,3.0,8.0,32.0,18.0,9.0,14.0,38.0,19.0,-37.0,4.0,59.0,73
EPS in Rs,0.98,0.36,0.95,3.71,2.08,0.87,1.35,4.58,2.37,-4.06,0.49,6.9,8.54
