,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,9139.0,10378.0,10508.0,9254.0,8495.0,8818.0,8591.0,9341.0,9325.0,8131.0,9712.0,10612.0,10817
Expenses,8021.0,9287.0,13876.0,9619.0,8162.0,7826.0,7381.0,7947.0,7756.0,7080.0,8117.0,9208.0,9031
Operating Profit,1118.0,1091.0,-3368.0,-366.0,333.0,991.0,1209.0,1394.0,1569.0,1051.0,1595.0,1404.0,1786
OPM %,12.0,11.0,-32.0,-4.0,4.0,11.0,14.0,15.0,17.0,13.0,16.0,13.0,17
Other Income,240.0,146.0,681.0,-360.0,648.0,-265.0,172.0,70.0,89.0,-25.0,-117.0,262.0,-52
Interest,876.0,985.0,1323.0,687.0,457.0,375.0,278.0,237.0,212.0,188.0,88.0,104.0,91
Depreciation,147.0,178.0,203.0,223.0,157.0,189.0,192.0,215.0,285.0,299.0,304.0,282.0,273
Profit before tax,335.0,73.0,-4213.0,-1635.0,366.0,163.0,912.0,1012.0,1160.0,540.0,1087.0,1279.0,1370
Tax %,44.0,244.0,-7.0,-3.0,61.0,43.0,28.0,32.0,47.0,33.0,25.0,12.0,
Net Profit,187.0,-105.0,-4489.0,-1687.0,143.0,93.0,652.0,684.0,621.0,362.0,811.0,1126.0,1133
EPS in Rs,2.87,-1.55,-61.78,-23.23,1.9,1.38,8.72,9.64,9.07,5.28,11.4,15.62,15.57
