,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,4064.0,4394.0,5231.0,6032.0,6278.0,5980.0,6612.0,6956.0,6530.0,6427.0,7653.0,8169.0,8306
Expenses,3040.0,3344.0,4078.0,4637.0,4936.0,4732.0,5120.0,5164.0,4836.0,5380.0,5903.0,6301.0,6483
Operating Profit,1024.0,1050.0,1153.0,1395.0,1342.0,1248.0,1492.0,1792.0,1694.0,1047.0,1750.0,1868.0,1824
OPM %,25.0,24.0,22.0,23.0,21.0,21.0,23.0,26.0,26.0,16.0,23.0,23.0,22
Other Income,313.0,333.0,358.0,354.0,347.0,309.0,343.0,364.0,-560.0,223.0,270.0,333.0,386
Interest,5.0,3.0,22.0,18.0,0.0,6.0,6.0,7.0,46.0,43.0,63.0,65.0,65
Depreciation,162.0,176.0,236.0,411.0,355.0,367.0,420.0,452.0,544.0,553.0,561.0,573.0,592
Profit before tax,1169.0,1203.0,1253.0,1320.0,1335.0,1184.0,1409.0,1697.0,544.0,674.0,1396.0,1563.0,1553
Tax %,26.0,23.0,25.0,20.0,28.0,28.0,25.0,28.0,25.0,26.0,25.0,25.0,
Net Profit,866.0,931.0,946.0,1056.0,967.0,854.0,1060.0,1222.0,406.0,501.0,1054.0,1173.0,1187
EPS in Rs,14.2,15.27,15.5,17.31,15.85,14.07,17.55,20.18,6.62,8.29,17.34,19.27,19.47
