,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,20.52,1.78,0.25,0.15,0.00,0.14,5.64,6.28,3.95,2.07,0.22,0.03,0.03
Expenses,19.32,1.62,0.88,0.49,0.40,5.76,8.54,6.96,7.09,2.95,0.77,0.7,0.73
Operating Profit,1.2,0.16,-0.63,-0.34,-0.40,-5.62,-2.9,-0.68,-3.14,-0.88,-0.55,-0.67,-0.70
OPM %,5.85,8.99,-252.00,-226.67,,-4014.29,-51.42,-10.83,-79.49,-42.51,-250.0,-2233.33,-2333.33
Other Income,1.72,0.56,0.93,0.72,0.74,6.2,4.03,1.22,2.98,0.78,0.72,1.03,1.03
Interest,3.24,0.13,0.00,0.0,0.00,0.0,0.6,0.0,0.01,0.01,0.0,0.0,0.00
Depreciation,0.32,0.32,0.30,0.3,0.31,0.32,0.33,0.33,0.3,0.23,0.15,0.14,0.16
Profit before tax,-0.64,0.27,0.00,0.08,0.03,0.26,0.2,0.21,-0.47,-0.34,0.02,0.22,0.17
Tax %,-7.81,11.11,,12.5,0.00,19.23,20.0,-9.52,6.38,14.71,150.0,13.64,
Net Profit,-0.7,0.24,-0.02,0.06,0.03,0.21,0.16,0.23,-0.44,-0.29,-0.02,0.18,0.19
EPS in Rs,-2.82,0.97,-0.08,0.24,0.12,0.85,0.65,0.93,-1.77,-1.17,-0.08,0.73,0.77
