,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,236.0,198.0,131.0,116.0,158.0,149.0,164.0,223.0,263.0,239.0,290.0,444.0,344
Expenses,146.0,130.0,131.0,137.0,171.0,149.0,155.0,208.0,241.0,219.0,281.0,372.0,299
Operating Profit,90.0,68.0,-0.0,-21.0,-13.0,-0.0,9.0,16.0,22.0,20.0,9.0,72.0,46
OPM %,38.0,34.0,-0.0,-19.0,-8.0,-0.0,6.0,7.0,8.0,9.0,3.0,16.0,13
Other Income,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,5
Interest,3.0,2.0,4.0,8.0,6.0,7.0,7.0,6.0,3.0,2.0,1.0,2.0,1
Depreciation,3.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
Profit before tax,86.0,65.0,-5.0,-33.0,-21.0,-8.0,2.0,11.0,20.0,18.0,8.0,73.0,49
Tax %,33.0,33.0,24.0,35.0,34.0,29.0,39.0,51.0,70.0,54.0,18.0,23.0,
Net Profit,57.0,43.0,-4.0,-22.0,-14.0,-6.0,1.0,5.0,6.0,8.0,6.0,56.0,35
EPS in Rs,72.9,55.35,-4.96,-27.47,-17.93,-7.32,1.71,6.99,7.65,10.36,7.93,72.07,45.02
