,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3940.0,5044.0,5748.0,6634.0,6866.0,6334.0,6367.0,5719.0,4113.0,3117.0,3397.0,1387.0,1139
Expenses,3835.0,4888.0,5610.0,6478.0,6680.0,6160.0,6264.0,5576.0,4171.0,3200.0,3386.0,1403.0,1160
Operating Profit,105.0,156.0,138.0,156.0,186.0,175.0,103.0,143.0,-58.0,-83.0,11.0,-16.0,-21
OPM %,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,-1.0,-3.0,0.0,-1.0,-2
Other Income,15.0,17.0,10.0,9.0,-2.0,21.0,13.0,81.0,166.0,76.0,43.0,41.0,50
Interest,30.0,41.0,53.0,54.0,75.0,78.0,45.0,59.0,50.0,43.0,32.0,13.0,10
Depreciation,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2
Profit before tax,89.0,129.0,93.0,109.0,106.0,115.0,68.0,162.0,55.0,-54.0,19.0,9.0,17
Tax %,31.0,33.0,32.0,32.0,37.0,34.0,19.0,24.0,37.0,-4.0,24.0,44.0,
Net Profit,61.0,87.0,63.0,74.0,67.0,76.0,55.0,124.0,35.0,-56.0,15.0,5.0,14
EPS in Rs,20.53,29.32,21.19,24.95,22.47,25.37,18.55,41.41,11.64,-18.87,4.92,1.74,4.79
