,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,18.49,19.43,19.98,20.93,22.26,22.77,26.82,28.94,25.91,10.28,18.01,23.95,24.52
Expenses,13.7,14.94,15.57,14.59,15.54,16.27,21.12,23.28,21.17,8.93,14.35,20.28,21.13
Operating Profit,4.79,4.49,4.41,6.34,6.72,6.5,5.7,5.66,4.74,1.35,3.66,3.67,3.39
OPM %,25.91,23.11,22.07,30.29,30.19,28.55,21.25,19.56,18.29,13.13,20.32,15.32,13.83
Other Income,0.24,0.21,0.23,0.4,0.55,0.61,0.66,0.61,0.41,0.22,0.51,0.67,0.81
Interest,1.66,1.28,1.15,3.28,3.31,2.91,2.49,2.05,2.2,1.73,1.85,1.94,1.94
Depreciation,1.47,1.52,1.35,2.17,2.51,2.61,2.11,1.72,1.6,1.36,1.11,1.12,1.12
Profit before tax,1.9,1.9,2.14,1.29,1.45,1.59,1.76,2.5,1.35,-1.52,1.21,1.28,1.14
Tax %,24.21,-26.32,20.09,51.94,23.45,34.59,-9.09,29.6,6.67,5.92,10.74,19.53,
Net Profit,1.44,2.4,1.71,0.63,1.11,1.05,1.93,1.77,1.26,-1.44,1.08,1.04,0.96
EPS in Rs,0.89,1.48,1.05,0.39,0.68,0.65,1.19,1.09,0.78,-0.89,0.67,0.64,0.59
