,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,161.0,186.0,177.0,187.0,222.0,218.0,357.0,545.0,521.0,442.0,576.0,737.0,725
Expenses,142.0,170.0,160.0,184.0,209.0,209.0,320.0,507.0,461.0,312.0,377.0,516.0,502
Operating Profit,19.0,16.0,17.0,2.0,13.0,9.0,36.0,38.0,60.0,130.0,199.0,221.0,223
OPM %,12.0,9.0,10.0,1.0,6.0,4.0,10.0,7.0,12.0,29.0,35.0,30.0,31
Other Income,7.0,7.0,11.0,11.0,2.0,13.0,10.0,56.0,11.0,31.0,23.0,54.0,63
Interest,4.0,3.0,3.0,1.0,0.0,2.0,3.0,7.0,7.0,3.0,5.0,6.0,5
Depreciation,12.0,13.0,3.0,6.0,5.0,4.0,4.0,3.0,5.0,6.0,13.0,21.0,28
Profit before tax,10.0,7.0,22.0,6.0,9.0,16.0,39.0,85.0,60.0,152.0,204.0,248.0,253
Tax %,91.0,-3.0,23.0,-5.0,25.0,46.0,27.0,36.0,28.0,25.0,25.0,25.0,
Net Profit,1.0,7.0,17.0,6.0,7.0,9.0,28.0,54.0,44.0,113.0,153.0,185.0,187
EPS in Rs,0.06,0.47,1.09,0.39,0.39,0.48,1.64,3.11,2.53,6.47,7.91,9.6,9.73
