,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,17,17,17,17,17,17,17,17,17,17,19,19,19
Reserves,90,95,148,150,157,322,364,411,381,488,1358,1323,1416
Borrowings,59,61,13,8,4,3,16,64,10,1,1,1,0
Other Liabilities,68,71,65,72,89,137,181,217,211,277,309,361,370
Total Liabilities,235,245,244,247,267,480,578,709,620,784,1688,1704,1805
Fixed Assets,96,89,102,84,85,199,197,215,219,226,278,338,375
CWIP,0,0,0,0,0,0,0,0,0,2,2,4,0
Investments,40,40,40,40,40,132,151,148,75,137,676,239,356
Other Assets,100,116,101,124,143,149,230,345,325,420,732,1124,1074
Total Assets,235,245,244,247,267,480,578,709,620,784,1688,1704,1805
