,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,4.49,6.76,4.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.0
Expenses,4.79,7.05,4.18,0.11,0.15,0.20,0.10,0.16,0.10,0.08,0.09,0.19,0.12
Operating Profit,-0.3,-0.29,-0.08,-0.11,-0.15,-0.20,-0.10,-0.16,-0.10,-0.08,-0.09,-0.07,-0.12
OPM %,-6.68,-4.29,-1.95,,,,,,,,,-58.33,
Other Income,0.08,0.0,0.0,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.28,0.28
Interest,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.0,0.0
Depreciation,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0
Profit before tax,-0.22,-0.29,-0.08,-0.11,-0.15,-0.20,-0.09,-0.16,-0.12,-0.08,-0.09,0.21,0.16
Tax %,0.0,0.0,0.0,0.00,0.00,0.00,-11.11,0.00,0.00,0.00,0.00,0.0,
Net Profit,-0.22,-0.29,-0.08,-0.12,-0.15,-0.20,-0.10,-0.16,-0.12,-0.08,-0.09,0.21,0.16
EPS in Rs,-0.43,-0.57,-0.16,-0.23,-0.29,-0.51,-0.25,-0.41,-0.31,-0.20,-0.23,0.53,0.4
