,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.5,0.5,2.5,3.0,6.8,6.8,10.2,10.2,10.2,10.2,10.2,10.2,10.2
Reserves,1.16,2.34,1.8,3.36,2.73,4.89,3.23,7.75,10.61,11.44,6.34,12.32,13.99
Borrowings,0.28,0.15,2.06,3.7,4.06,4.04,2.35,7.71,9.08,15.43,15.59,12.1,12.95
Other Liabilities,2.14,3.29,4.0,2.79,5.61,4.08,8.95,5.27,7.05,13.46,13.56,16.73,17.72
Total Liabilities,4.08,6.28,10.36,12.85,19.2,19.81,24.73,30.93,36.94,50.53,45.69,51.35,54.86
Fixed Assets,1.17,1.97,2.28,5.4,5.08,5.13,5.47,4.88,9.11,10.31,16.08,14.22,13.5
CWIP,0.0,0.0,0.0,0.0,0.0,0.11,0.8300000000000001,3.19,0.02,5.98,0.0,0.0,0.0
Investments,0.05,0.05,0.04,0.04,1.63,1.58,0.1,0.13,0.17,0.86,0.54,0.04,0.07
Other Assets,2.86,4.26,8.04,7.41,12.49,12.99,18.33,22.73,27.64,33.38,29.07,37.09,41.29
Total Assets,4.08,6.28,10.36,12.85,19.2,19.81,24.73,30.93,36.94,50.53,45.69,51.35,54.86
